ts,fundingRate,fundingRateLong,fundingRateShort,oraclePriceTwap,markPriceTwap,periodRevenue
1744588800,-0.000004666,-0.000004666,-0.000004666,127.636936,127.611297,3607.847834
1744592400,0.000278541,0.000278541,0.000278541,129.353687,129.334502,5451.720172
1744596008,0.000570250,0.000570250,0.000570250,130.225859,130.213500,414.568496
1744599605,0.001009333,0.001009333,0.001009333,132.076915,132.074724,-2342.237161
1744603200,0.001327666,0.001327666,0.001327666,132.204523,132.209947,2794.748339
1744606808,0.001580125,0.001580125,0.001580125,132.862199,132.873550,-2931.908587
1744610408,0.001108208,0.001108208,0.001108208,133.069405,133.069389,1331.781728
1744614009,0.000579958,0.000579958,0.000579958,132.630380,132.617773,-1336.183061
1744617603,0.000583833,0.000583833,0.000583833,132.248211,132.235774,572.023584
1744621209,0.000439416,0.000439416,0.000439416,132.640415,132.624433,1163.218744
1744624801,-0.000167625,-0.000167625,-0.000167625,132.600148,132.569605,-2619.820781
1744628408,-0.000001375,-0.000001375,-0.000001375,133.037044,133.010404,4597.446142
1744632007,-0.000447000,-0.000447000,-0.000447000,133.122609,133.085257,-579.080393
1744635605,-0.000289083,-0.000289083,-0.000289083,133.350132,133.316524,933.026773
1744639202,-0.000127250,-0.000127250,-0.000127250,133.047354,133.017691,-611.118933
1744642803,-0.003600125,-0.003600125,-0.003600125,132.943587,132.830596,35165.744789
1744646400,-0.002751791,-0.002751791,-0.002751791,130.936340,130.844110,-61649.649230
1744650000,0.001102875,0.001102875,0.001102875,129.868825,129.869321,12121.275058
1744653600,0.004063166,0.004063166,0.004063166,129.837220,129.908769,-16733.267557
1744657205,0.003585458,0.003585458,0.003585458,130.013366,130.073415,-1911.238951
1744660802,0.002607583,0.002607583,0.002607583,130.737197,130.773632,-6814.887580
1744664409,0.001745791,0.001745791,0.001745791,130.370693,130.386518,3679.154426
1744668001,0.001280541,0.001280541,0.001280541,129.802896,129.807669,-364.635603
1744671603,0.001200541,0.001200541,0.001200541,129.545938,129.548842,108.135387
1744675207,0.000745708,0.000745708,0.000745708,129.658112,129.650078,-576.512359
1744678802,0.000055916,0.000055916,0.000055916,129.238365,129.213860,-371.583048
1744682404,-0.000303083,-0.000303083,-0.000303083,129.381519,129.348369,5551.170162
1744686000,-0.001548125,-0.001548125,-0.001548125,129.305658,129.242642,-3813.028514
1744689603,-0.003129291,-0.003129291,-0.003129291,129.836225,129.735155,16790.766111
1744693204,-0.003359541,-0.003359541,-0.003359541,130.139167,130.032511,2554.212875
1744696803,-0.003547166,-0.003547166,-0.003547166,130.991890,130.880560,5180.463615
1744700405,-0.003327333,-0.003327333,-0.003327333,131.113083,131.007005,-3036.656717
1744704007,-0.003051791,-0.003051791,-0.003051791,131.398281,131.298759,5401.988126
1744707600,-0.002791458,-0.002791458,-0.002791458,131.624057,131.530738,1269.204211
1744711200,-0.003385458,-0.003385458,-0.003385458,132.339327,132.231609,20644.262523
1744714804,-0.004568500,-0.004568500,-0.004568500,132.442467,132.306335,-14120.734519
1744718408,-0.004628375,-0.004628375,-0.004628375,132.236998,132.099470,-3517.106532
1744722000,-0.004227875,-0.004227875,-0.004227875,132.185201,132.057295,9703.829607
1744725604,-0.005041125,-0.005041125,-0.005041125,132.666522,132.519002,-1056.826545
1744729202,-0.004859666,-0.004859666,-0.004859666,131.657208,131.514245,-14908.101265
1744732803,-0.005366958,-0.005366958,-0.005366958,130.882736,130.727753,-17307.589482
1744736401,-0.004943625,-0.004943625,-0.004943625,130.303215,130.158508,3666.914430
1744740001,-0.004694708,-0.004694708,-0.004694708,129.477694,129.339126,-24261.566616
1744743603,-0.002922583,-0.002922583,-0.002922583,128.534622,128.438774,-5200.740659
1744747200,-0.001584000,-0.001584000,-0.001584000,128.155024,128.091377,-2085.397457
1744750801,-0.000688833,-0.000688833,-0.000688833,128.000746,127.958614,-2129.197148
1744754402,-0.000354708,-0.000354708,-0.000354708,128.100422,128.066289,568.770924
1744758005,-0.001305125,-0.001305125,-0.001305125,127.272327,127.215550,-4798.865447
1744761604,-0.001421750,-0.001421750,-0.001421750,126.809078,126.749595,-1730.428872
1744765203,-0.001646875,-0.001646875,-0.001646875,126.507427,126.442601,-5394.757789
1744768805,-0.002475375,-0.002475375,-0.002475375,126.156040,126.071400,9144.993342
1744772402,-0.003065000,-0.003065000,-0.003065000,126.325867,126.227042,8365.441155
1744776002,-0.002880375,-0.002880375,-0.002880375,126.526638,126.432204,-4895.915664
1744779601,-0.001410166,-0.001410166,-0.001410166,126.033688,125.974638,-3162.583294
1744783206,-0.000437291,-0.000437291,-0.000437291,125.684136,125.648505,14.525298
1744786807,-0.000086708,-0.000086708,-0.000086708,125.827893,125.800647,1162.811968
1744790404,-0.000698333,-0.000698333,-0.000698333,125.368953,125.327120,-3912.109342
1744794000,-0.000644500,-0.000644500,-0.000644500,124.938923,124.898468,-727.383873
1744797602,-0.000300083,-0.000300083,-0.000300083,124.970107,124.937911,-1277.778498
1744801206,0.000064166,0.000064166,0.000064166,125.284567,125.261051,2783.309806
1744804802,-0.000078375,-0.000078375,-0.000078375,125.576973,125.549977,134.957619
1744808407,-0.000118125,-0.000118125,-0.000118125,125.754643,125.726658,-753.367798
1744812001,0.001165833,0.001165833,0.001165833,125.406854,125.409753,5802.946063
1744815602,0.001078000,0.001078000,0.001078000,126.294542,126.295156,-10401.905439
1744819200,0.000116416,0.000116416,0.000116416,127.734410,127.711658,1241.573925
1744822808,-0.000329708,-0.000329708,-0.000329708,128.050832,128.017309,1625.005649
1744826406,-0.001791875,-0.001791875,-0.001791875,128.041869,127.973256,-27865.081255
1744830002,-0.000942291,-0.000942291,-0.000942291,127.773191,127.725022,8616.591752
1744833600,-0.002325666,-0.002325666,-0.002325666,129.547903,129.466178,21369.901662
1744837202,-0.005262916,-0.005262916,-0.005262916,131.491263,131.338655,-5196.385041
1744840801,-0.004956208,-0.004956208,-0.004956208,132.246652,132.101254,13040.741394
1744844401,-0.005433541,-0.005433541,-0.005433541,132.297573,132.140709,-7688.774259
1744848002,-0.005787875,-0.005787875,-0.005787875,131.774543,131.609280,-7921.843413
1744851608,-0.005532875,-0.005532875,-0.005532875,131.488207,131.329121,2976.797029
1744855209,-0.004835625,-0.004835625,-0.004835625,131.769691,131.627283,4032.893867
1744858800,-0.004132875,-0.004132875,-0.004132875,131.325725,131.200271,-6415.836458
1744862408,-0.003931791,-0.003931791,-0.003931791,130.602013,130.481530,-11307.811865
1744866009,-0.003178708,-0.003178708,-0.003178708,130.423475,130.321102,9603.329614
1744869602,-0.002946333,-0.002946333,-0.002946333,131.738187,131.641128,13795.254552
1744873204,-0.002799583,-0.002799583,-0.002799583,133.224690,133.130856,7925.698876
1744876806,-0.002938375,-0.002938375,-0.002938375,133.998292,133.900972,-665.109468
1744880404,-0.003238000,-0.003238000,-0.003238000,134.018377,133.913862,-5419.429138
1744884002,-0.003046750,-0.003046750,-0.003046750,133.592926,133.493086,905.178533
1744887604,-0.003698916,-0.003698916,-0.003698916,133.283737,133.168307,-2482.195268
1744891205,-0.003565333,-0.003565333,-0.003565333,133.161307,133.049107,-110.486113
1744894804,-0.002970000,-0.002970000,-0.002970000,133.639921,133.541914,6928.420239
1744898404,-0.003027333,-0.003027333,-0.003027333,133.362050,133.262722,-8247.017352
1744902000,-0.000949208,-0.000949208,-0.000949208,132.162203,132.112990,-4695.348645
1744905605,0.000017416,0.000017416,0.000017416,132.560423,132.534329,-1297.949580
1744909204,0.000215083,0.000215083,0.000215083,133.679395,133.657822,2957.777086
1744912810,0.000331833,0.000331833,0.000331833,134.661340,134.642372,489.811926
1744916400,-0.000129791,-0.000129791,-0.000129791,135.042871,135.012748,-3045.144839
1744920000,0.001916291,0.001916291,0.001916291,133.878225,133.897441,10929.736237
1744923602,0.002842750,0.002842750,0.002842750,134.246601,134.287978,-19342.971671
1744927206,0.002824000,0.002824000,0.002824000,134.412361,134.453255,4093.615431
1744930801,0.002693291,0.002693291,0.002693291,134.309550,134.347328,6474.524407
1744934415,0.002407958,0.002407958,0.002407958,134.476083,134.506979,-7936.624364
1744938008,0.002269625,0.002269625,0.002269625,134.347415,134.375017,1361.246151
1744941608,0.001706541,0.001706541,0.001706541,134.784327,134.798328,-2662.464111
1744945204,0.000990875,0.000990875,0.000990875,135.006742,135.003522,-158.373678
1744948801,0.000679125,0.000679125,0.000679125,134.818046,134.807382,-2114.482618
1744952404,0.000384083,0.000384083,0.000384083,134.332797,134.315149,-1215.268028
1744956010,0.000363416,0.000363416,0.000363416,134.048362,134.030275,596.886254
1744959600,0.000020125,0.000020125,0.000020125,134.029041,134.002719,28.383984
1744963201,-0.000312458,-0.000312458,-0.000312458,134.347646,134.313278,2241.836022
1744966801,-0.000489791,-0.000489791,-0.000489791,134.781826,134.743115,-316.919693
1744970401,-0.000345875,-0.000345875,-0.000345875,134.779159,134.743903,-143.284118
1744974000,-0.000576333,-0.000576333,-0.000576333,134.416652,134.375937,-2132.720456
1744977600,-0.000116875,-0.000116875,-0.000116875,134.090117,134.060494,804.033176
1744981202,0.000053583,0.000053583,0.000053583,134.416530,134.390933,1560.284106
1744984807,-0.000279125,-0.000279125,-0.000279125,134.504210,134.470611,-1199.620150
1744988400,-0.000205583,-0.000205583,-0.000205583,134.019266,133.987529,-1700.385685
1744992001,-0.000602083,-0.000602083,-0.000602083,133.331550,133.290434,-261.239169
1744995604,-0.000231166,-0.000231166,-0.000231166,133.283157,133.250953,1491.160542
1744999207,-0.000862458,-0.000862458,-0.000862458,133.581834,133.534419,3451.402947
1745002805,-0.000919125,-0.000919125,-0.000919125,133.814939,133.766118,371.896692
1745006405,-0.000660333,-0.000660333,-0.000660333,133.954979,133.912341,1365.858171
1745010003,-0.000849541,-0.000849541,-0.000849541,133.918129,133.870957,-740.314119
1745013604,-0.001279333,-0.001279333,-0.001279333,134.036692,133.979181,1443.663874
1745017201,-0.001708791,-0.001708791,-0.001708791,134.112088,134.044255,-1870.799144
1745020805,-0.002079250,-0.002079250,-0.002079250,133.888120,133.811441,4301.242160
1745024403,-0.002414708,-0.002414708,-0.002414708,133.975359,133.890611,1113.526092
1745028001,-0.002717750,-0.002717750,-0.002717750,134.399580,134.307475,8947.947249
1745031600,-0.004929958,-0.004929958,-0.004929958,136.060528,135.914997,22897.612968
1745035202,-0.006551916,-0.006551916,-0.006551916,137.568733,137.383974,13389.340829
1745038809,-0.006860250,-0.006860250,-0.006860250,138.304087,138.111781,-4130.757757
1745042402,-0.006589708,-0.006589708,-0.006589708,138.348544,138.162722,-366.504433
1745046007,-0.006661416,-0.006661416,-0.006661416,138.205565,138.018050,-2525.058048
1745049602,-0.006704833,-0.006704833,-0.006704833,138.505563,138.316946,7064.868063
1745053201,-0.006342500,-0.006342500,-0.006342500,138.749959,138.569990,3195.262912
1745056803,-0.005650041,-0.005650041,-0.005650041,139.190867,139.027428,2394.220211
1745060409,-0.005077041,-0.005077041,-0.005077041,139.249906,139.100208,-2524.325883
1745064000,-0.004924541,-0.004924541,-0.004924541,139.069435,138.923433,-2099.603506
1745067601,-0.004773583,-0.004773583,-0.004773583,138.935594,138.793241,67.417073
1745071204,-0.005214125,-0.005214125,-0.005214125,139.151948,138.998979,14331.432228
1745074805,-0.005491375,-0.005491375,-0.005491375,139.363449,139.203784,-478.786946
1745078402,-0.005239833,-0.005239833,-0.005239833,139.369822,139.216193,-7622.234616
1745082000,-0.004772708,-0.004772708,-0.004772708,138.740837,138.598544,-10232.485006
1745085606,-0.004427958,-0.004427958,-0.004427958,138.608275,138.474283,7134.858759
1745089209,-0.004461791,-0.004461791,-0.004461791,138.659907,138.525093,-2491.244799
1745092801,-0.004389666,-0.004389666,-0.004389666,138.604011,138.470939,2005.903961
1745096401,-0.004482791,-0.004482791,-0.004482791,138.693954,138.558629,1160.897203
1745100008,-0.004365125,-0.004365125,-0.004365125,138.868379,138.735843,2010.361456
1745103608,-0.004493375,-0.004493375,-0.004493375,139.085802,138.950144,5996.848493
1745107206,-0.004653041,-0.004653041,-0.004653041,139.353025,139.213482,2510.185343
1745110800,-0.004715208,-0.004715208,-0.004715208,140.153186,140.011991,4426.951283
1745114405,-0.004473583,-0.004473583,-0.004473583,140.882928,140.747386,13528.491429
1745118000,-0.005208583,-0.005208583,-0.005208583,141.296346,141.143081,-3739.812526
1745121604,-0.005920708,-0.005920708,-0.005920708,141.035216,140.864912,-3152.581453
1745125202,-0.006141166,-0.006141166,-0.006141166,141.104831,140.929223,3041.329304
1745128807,-0.006249500,-0.006249500,-0.006249500,140.989068,140.810883,-4573.128818
1745132406,-0.007229250,-0.007229250,-0.007229250,140.663942,140.462308,-7206.336717
1745136006,-0.011008166,-0.011008166,-0.011008166,139.847692,139.555527,11506.413540
1745139606,-0.013821500,-0.013821500,-0.013821500,139.586107,139.226474,-13834.799325
1745143206,-0.011800583,-0.011800583,-0.011800583,139.326249,139.015170,1732.021295
1745146800,-0.010740250,-0.010740250,-0.010740250,139.106786,138.821199,-23512.971863
1745150402,-0.007208250,-0.007208250,-0.007208250,137.725198,137.524655,-31163.272307
1745154005,-0.004513125,-0.004513125,-0.004513125,137.278389,137.142619,2440.324442
1745157600,-0.003921833,-0.003921833,-0.003921833,137.124541,137.002993,2617.895714
1745161203,-0.004028416,-0.004028416,-0.004028416,137.334168,137.210020,3547.783263
1745164803,-0.004804375,-0.004804375,-0.004804375,136.913862,136.771175,-11811.384651
1745168403,-0.004022375,-0.004022375,-0.004022375,136.716160,136.592280,7550.560828
1745172009,-0.004886000,-0.004886000,-0.004886000,136.603925,136.459341,-4110.916625
1745175607,-0.004537916,-0.004537916,-0.004537916,136.517236,136.381023,1361.650506
1745179203,-0.004353083,-0.004353083,-0.004353083,136.665603,136.533796,5545.941768
1745182806,-0.005802000,-0.005802000,-0.005802000,137.269789,137.103088,4473.758802
1745186405,-0.006228500,-0.006228500,-0.006228500,137.244499,137.067567,2163.051684
1745190000,-0.006374208,-0.006374208,-0.006374208,136.958962,136.778590,-8668.630117
1745193608,-0.005625125,-0.005625125,-0.005625125,137.304955,137.142492,10742.941246
1745197200,-0.010314583,-0.010314583,-0.010314583,139.606771,139.331300,28324.898181
1745200806,-0.010295875,-0.010295875,-0.010295875,140.821541,140.546276,11093.877182
1745204402,-0.008607750,-0.008607750,-0.008607750,140.729358,140.494627,-18521.471477
1745208001,-0.007153500,-0.007153500,-0.007153500,140.016842,139.817155,-9429.609253
1745211603,-0.005652708,-0.005652708,-0.005652708,140.048300,139.884626,15619.676324
1745215204,-0.004859791,-0.004859791,-0.004859791,140.706322,140.561546,-2703.649953
1745218809,-0.002992041,-0.002992041,-0.002992041,140.859427,140.759447,-865.802208
1745222407,-0.002613125,-0.002613125,-0.002613125,140.710486,140.619629,-2108.702387
1745226000,-0.001982833,-0.001982833,-0.001982833,140.521562,140.445870,1803.689687
1745229605,-0.002147333,-0.002147333,-0.002147333,140.346330,140.266725,-2139.663197
1745233205,-0.002582500,-0.002582500,-0.002582500,140.036338,139.946351,-1689.357569
1745236801,-0.003353916,-0.003353916,-0.003353916,139.488133,139.379742,-5496.526464
1745240402,-0.003249833,-0.003249833,-0.003249833,139.053645,138.947839,-4453.550833
1745244000,-0.002821458,-0.002821458,-0.002821458,138.431758,138.336357,-3859.181462
1745247600,-0.003996416,-0.003996416,-0.003996416,138.833141,138.709461,21981.460205
1745251200,-0.006801625,-0.006801625,-0.006801625,138.704873,138.513894,-26483.946881
1745254800,-0.005675583,-0.005675583,-0.005675583,137.764619,137.600853,-38410.152463
1745258402,-0.001877500,-0.001877500,-0.001877500,135.948490,135.876241,159.635315
1745262004,-0.000837916,-0.000837916,-0.000837916,135.433881,135.386685,-64.092127
1745265603,-0.000880375,-0.000880375,-0.000880375,136.032511,135.984176,8260.178375
1745269201,-0.001671250,-0.001671250,-0.001671250,136.518588,136.451175,118.023700
1745272801,-0.002361041,-0.002361041,-0.002361041,136.610365,136.526378,-1122.986227
1745276404,-0.002860291,-0.002860291,-0.002860291,136.391638,136.295713,-2729.531333
1745280004,-0.002751791,-0.002751791,-0.002751791,136.168140,136.074864,3885.423909
1745283602,-0.002784750,-0.002784750,-0.002784750,136.295424,136.201331,3257.963283
1745287200,-0.003065583,-0.003065583,-0.003065583,137.814200,137.713064,11395.682273
1745290803,-0.000644625,-0.000644625,-0.000644625,138.501569,138.458398,-3427.290872
1745294405,0.000420416,0.000420416,0.000420416,139.037097,139.019380,-1108.653984
1745298006,0.000517000,0.000517000,0.000517000,139.043561,139.028161,-1350.314727
1745301602,0.000223208,0.000223208,0.000223208,139.134041,139.111572,2073.730867
1745305210,-0.000377000,-0.000377000,-0.000377000,139.080208,139.043344,-245.061524
1745308800,-0.000434333,-0.000434333,-0.000434333,139.580915,139.542575,3462.022503
1745312407,-0.000589708,-0.000589708,-0.000589708,139.653324,139.611241,-2846.190211
1745316008,-0.000122416,-0.000122416,-0.000122416,139.530268,139.499424,864.776144
1745319605,0.000108833,0.000108833,0.000108833,139.710609,139.685279,908.464599
1745323200,0.000321708,0.000321708,0.000321708,140.088750,140.068454,1887.957542
1745326804,0.000280666,0.000280666,0.000280666,140.540671,140.519299,3020.401162
1745330403,0.000093500,0.000093500,0.000093500,141.859008,141.832881,3646.886228
1745334015,0.000124541,0.000124541,0.000124541,143.218226,143.192572,1990.671147
1745337603,-0.000529458,-0.000529458,-0.000529458,144.145473,144.103937,9452.236770
1745341203,-0.001718500,-0.001718500,-0.001718500,144.745444,144.675251,-566.586461
1745344805,-0.001937250,-0.001937250,-0.001937250,144.670544,144.595116,-264.793942
1745348408,-0.001654458,-0.001654458,-0.001654458,144.789117,144.720453,-153.531809
1745352001,-0.001792125,-0.001792125,-0.001792125,144.610377,144.538444,-2136.379702
1745355601,-0.001604750,-0.001604750,-0.001604750,144.336862,144.269481,60.124387
1745359200,-0.000860708,-0.000860708,-0.000860708,145.398486,145.348750,9254.914252
1745362800,-0.000430000,-0.000430000,-0.000430000,146.975033,146.935318,5413.539682
1745366404,0.000206416,0.000206416,0.000206416,148.241810,148.217116,1474.949793
1745370000,0.000357791,0.000357791,0.000357791,148.430923,148.409824,-175.490525
1745373608,0.000396541,0.000396541,0.000396541,148.334397,148.314248,-674.634438
1745377200,0.000421500,0.000421500,0.000421500,148.411089,148.391523,1748.454316
1745380802,-0.000466291,-0.000466291,-0.000466291,148.683175,148.642248,3403.929828
1745384407,-0.000625041,-0.000625041,-0.000625041,149.539438,149.494530,8870.781991
1745388000,-0.000897250,-0.000897250,-0.000897250,150.508341,150.456706,-1187.893093
1745391600,-0.000394333,-0.000394333,-0.000394333,151.049468,151.009795,-1075.173227
1745395201,-0.000540416,-0.000540416,-0.000540416,151.063854,151.020672,3497.750333
1745398808,-0.000307625,-0.000307625,-0.000307625,151.641010,151.603299,3281.008995
1745402400,-0.000712625,-0.000712625,-0.000712625,152.198222,152.150680,-2496.583229
1745406000,-0.000799250,-0.000799250,-0.000799250,152.069267,152.019672,3705.292547
1745409601,-0.001190375,-0.001190375,-0.001190375,152.271021,152.211998,-2255.468491
1745413201,-0.001314625,-0.001314625,-0.001314625,152.206826,152.144834,1738.929042
1745416801,-0.001342708,-0.001342708,-0.001342708,152.263384,152.200707,-4251.533658
1745420405,0.002694541,0.002694541,0.002694541,151.544628,151.578989,-3299.868764
1745424004,0.004447875,0.004447875,0.004447875,150.924436,151.001001,2826.240546
1745427602,0.003149416,0.003149416,0.003149416,151.060047,151.105421,2395.697308
1745431205,0.002617125,0.002617125,0.002617125,151.319286,151.351834,250.462643
1745434803,0.002870166,0.002870166,0.002870166,151.389328,151.427935,-690.984581
1745438402,0.002510625,0.002510625,0.002510625,150.381514,150.411693,1217.824628
1745442002,0.002829791,0.002829791,0.002829791,150.655246,150.693030,-1777.897359
1745445603,0.002691208,0.002691208,0.002691208,150.760292,150.794729,1377.930754
1745449204,0.002519250,0.002519250,0.002519250,150.997089,151.027352,-1054.112603
1745452805,0.002256541,0.002256541,0.002256541,151.198939,151.222857,447.380315
1745456403,0.001659875,0.001659875,0.001659875,150.831096,150.840767,453.839182
1745460001,0.001390291,0.001390291,0.001390291,150.264582,150.267897,348.444436
1745463603,0.001453208,0.001453208,0.001453208,149.999011,150.003889,1914.498193
1745467206,0.000951958,0.000951958,0.000951958,149.189957,149.182967,-703.656441
1745470800,0.001269958,0.001269958,0.001269958,148.549366,148.550136,1213.644128
1745474401,0.001496791,0.001496791,0.001496791,148.427175,148.433413,325.476720
1745478004,0.001584333,0.001584333,0.001584333,148.495710,148.504035,969.003650
1745481608,0.001778625,0.001778625,0.001778625,148.005369,148.018455,1117.315705
1745485206,0.001548625,0.001548625,0.001548625,147.027938,147.035700,1428.296069
1745488800,0.001661666,0.001661666,0.001661666,146.848381,146.858892,24.798432
1745492400,0.002021708,0.002021708,0.002021708,146.922386,146.941523,218.170577
1745496000,0.002265333,0.002265333,0.002265333,146.925766,146.950749,-1512.861571
1745499602,0.002698250,0.002698250,0.002698250,147.657991,147.693218,-1064.977807
1745503204,0.002468500,0.002468500,0.002468500,148.329756,148.359335,-561.037595
1745506806,0.002902666,0.002902666,0.002902666,149.273873,149.313683,-1826.532081
1745510409,0.002152375,0.002152375,0.002152375,149.794687,149.816386,-2649.212565
1745514010,0.001109125,0.001109125,0.001109125,150.510293,150.506810,6619.866472
1745517605,-0.000114041,-0.000114041,-0.000114041,150.336484,150.303680,-1139.513590
1745521200,-0.000782708,-0.000782708,-0.000782708,151.159394,151.110378,7429.562446
1745524802,-0.001205666,-0.001205666,-0.001205666,151.404264,151.345048,-1777.415796
1745528400,-0.000578208,-0.000578208,-0.000578208,151.589493,151.545299,-841.407955
1745532003,-0.001258041,-0.001258041,-0.001258041,151.087115,151.026705,176.629148
1745535601,-0.000857500,-0.000857500,-0.000857500,151.110453,151.059651,879.284758
1745539204,-0.000758333,-0.000758333,-0.000758333,151.671342,151.622808,5426.155941
1745542806,-0.000807416,-0.000807416,-0.000807416,152.138423,152.088618,-381.802482
1745546401,-0.001155875,-0.001155875,-0.001155875,152.604011,152.545750,-2664.602714
1745550000,-0.005011208,-0.005011208,-0.005011208,152.035322,151.884646,10701.625678
1745553601,-0.006299791,-0.006299791,-0.006299791,151.683905,151.502374,12405.701680
1745557201,-0.005160416,-0.005160416,-0.005160416,151.573690,151.419526,-15358.008753
1745560803,-0.004380125,-0.004380125,-0.004380125,151.593531,151.458090,17824.905746
1745564401,-0.003962625,-0.003962625,-0.003962625,152.344659,152.219088,21942.972589
1745568002,-0.003197916,-0.003197916,-0.003197916,153.245517,153.138118,15162.596000
1745571603,-0.003279166,-0.003279166,-0.003279166,154.063655,153.954143,-5153.543272
1745575202,-0.003180583,-0.003180583,-0.003180583,153.966151,153.859024,-1782.796355
1745578801,-0.003186000,-0.003186000,-0.003186000,153.784365,153.677145,-8268.094806
1745582410,-0.002784458,-0.002784458,-0.002784458,153.934481,153.836868,11548.653247
1745586005,-0.002134041,-0.002134041,-0.002134041,154.334751,154.252668,-2563.152105
1745589603,-0.001818541,-0.001818541,-0.001818541,153.831341,153.756930,734.149699
1745593206,-0.002260250,-0.002260250,-0.002260250,154.498652,154.413507,12170.868326
1745596805,-0.003764125,-0.003764125,-0.003764125,153.855892,153.734782,-15641.416843
1745600402,-0.003964041,-0.003964041,-0.003964041,152.918243,152.792523,-4359.857332
1745604003,-0.003369208,-0.003369208,-0.003369208,152.250900,152.139589,-7968.254976
1745607612,-0.002149125,-0.002149125,-0.002149125,151.810838,151.728897,2319.012218
1745611201,-0.002317500,-0.002317500,-0.002317500,151.490076,151.404158,2111.773370
1745614805,-0.002261458,-0.002261458,-0.002261458,151.613568,151.528971,1977.589522
1745618406,-0.001749791,-0.001749791,-0.001749791,151.331799,151.259538,-4116.247828
1745622001,-0.000939083,-0.000939083,-0.000939083,151.151859,151.099091,2813.764801
1745625601,-0.001209291,-0.001209291,-0.001209291,151.025191,150.965963,-1039.307669
1745629207,-0.000800916,-0.000800916,-0.000800916,151.344603,151.295113,2580.772739
1745632801,-0.000689333,-0.000689333,-0.000689333,151.951892,151.904958,3419.379120
1745636403,-0.000811666,-0.000811666,-0.000811666,151.960788,151.910916,-2365.936993
1745640005,-0.000716458,-0.000716458,-0.000716458,151.706962,151.659426,-622.221360
1745643605,-0.000615833,-0.000615833,-0.000615833,151.263372,151.218340,-1942.692898
1745647205,-0.000464125,-0.000464125,-0.000464125,150.968663,150.927331,1157.079401
1745650806,-0.000412125,-0.000412125,-0.000412125,151.343864,151.303705,1982.653405
1745654400,-0.000717458,-0.000717458,-0.000717458,151.701245,151.653686,-845.281198
1745658001,-0.001009083,-0.001009083,-0.001009083,151.459106,151.404597,-2275.405432
1745661601,-0.001850625,-0.001850625,-0.001850625,150.403262,150.328767,-3919.874863
1745665201,-0.002161791,-0.002161791,-0.002161791,149.811024,149.729179,-1455.931780
1745668805,-0.002147208,-0.002147208,-0.002147208,149.037530,148.956190,-2046.508522
1745672405,-0.001690000,-0.001690000,-0.001690000,148.727504,148.657199,-479.636196
1745676000,-0.001567458,-0.001567458,-0.001567458,148.535796,148.468470,2794.267503
1745679604,-0.001513541,-0.001513541,-0.001513541,148.648858,148.582804,-1889.960037
1745683204,-0.000899583,-0.000899583,-0.000899583,148.987080,148.935693,2892.695826
1745686800,-0.000999500,-0.000999500,-0.000999500,149.065599,149.011798,-817.026338
1745690401,-0.000906625,-0.000906625,-0.000906625,149.119090,149.067508,99.273666
1745694011,-0.001182125,-0.001182125,-0.001182125,149.017316,148.959142,-1364.235374
1745697604,-0.000951500,-0.000951500,-0.000951500,148.906178,148.853561,2492.660795
1745701206,-0.001447041,-0.001447041,-0.001447041,148.919228,148.854716,-3213.916169
1745704800,-0.001083333,-0.001083333,-0.001083333,148.809897,148.754136,817.463626
1745708402,-0.000749875,-0.000749875,-0.000749875,149.147800,149.099974,2813.389318
1745712003,-0.000515708,-0.000515708,-0.000515708,149.114115,149.071916,-515.902406
1745715604,-0.000030625,-0.000030625,-0.000030625,149.607570,149.576914,1028.105862
1745719200,-0.000767375,-0.000767375,-0.000767375,148.684598,148.636445,-5086.589259
1745722800,-0.000358666,-0.000358666,-0.000358666,147.775059,147.736896,-277.547353
1745726401,-0.000651166,-0.000651166,-0.000651166,147.410572,147.365462,1298.898676
1745730002,-0.000801458,-0.000801458,-0.000801458,147.248567,147.199883,-2949.938042
1745733602,-0.000617916,-0.000617916,-0.000617916,146.655687,146.611526,260.555540
1745737202,-0.000270041,-0.000270041,-0.000270041,146.766730,146.730896,1886.026199
1745740801,-0.000315166,-0.000315166,-0.000315166,147.198700,147.161697,1288.053527
1745744401,-0.000559416,-0.000559416,-0.000559416,147.816567,147.773578,3180.480649
1745748004,-0.000756125,-0.000756125,-0.000756125,148.199736,148.151950,153.640128
1745751600,-0.000802708,-0.000802708,-0.000802708,148.316945,148.268017,508.207356
1745755202,-0.001100916,-0.001100916,-0.001100916,148.329361,148.273274,-2071.234791
1745758802,-0.001027625,-0.001027625,-0.001027625,148.039698,147.985428,-480.127481
1745762400,-0.000684625,-0.000684625,-0.000684625,148.315709,148.269615,1887.043782
1745766003,-0.000638291,-0.000638291,-0.000638291,148.930264,148.885159,-285.755100
1745769600,-0.000824125,-0.000824125,-0.000824125,149.044849,148.995262,164.790296
1745773205,-0.001042125,-0.001042125,-0.001042125,148.912870,148.858077,-974.958745
1745776804,-0.001022416,-0.001022416,-0.001022416,148.987443,148.933108,2191.130990
1745780403,-0.001185875,-0.001185875,-0.001185875,149.483603,149.425246,2715.133754
1745784004,-0.001227166,-0.001227166,-0.001227166,149.735967,149.676568,1291.874256
1745787603,-0.001506500,-0.001506500,-0.001506500,149.471570,149.405520,-3091.570696
1745791204,-0.000696666,-0.000696666,-0.000696666,149.324224,149.277640,1398.846853
