ts,fundingRate,fundingRateLong,fundingRateShort,oraclePriceTwap,markPriceTwap,periodRevenue
1750428001,0.900692666,0.900692666,0.900692666,105918.288843,105918.721810,1223.612350
1750431600,0.790879791,0.790879791,0.790879791,105355.421636,105353.331667,-9745.235862
1750435217,0.613332333,0.613332333,0.613332333,104694.709122,104688.490157,1610.266454
1750438822,0.489902125,0.489902125,0.489902125,104233.385037,104224.296011,-4381.057971
1750442411,0.393408000,0.393408000,0.393408000,103460.920794,103449.670402,-2947.843795
1750446025,0.668031625,0.668031625,0.668031625,103323.455970,103318.824038,-363.934739
1750449611,0.825355250,0.825355250,0.825355250,103287.955294,103287.106229,1781.363743
1750453218,1.018473458,1.018473458,1.018473458,103507.221944,103510.963863,415.144320
1750456800,0.915874333,0.915874333,0.915874333,103535.209501,103536.483444,327.777630
1750460426,0.705580208,0.705580208,0.705580208,103321.796780,103318.066346,-135.789661
1750464003,0.821401458,0.821401458,0.821401458,103274.187377,103273.246175,222.120727
1750467603,0.844147291,0.844147291,0.844147291,103267.158856,103266.764960,-13.561335
1750471206,0.949726791,0.949726791,0.949726791,103338.059748,103340.185580,467.254927
1750474817,0.948190125,0.948190125,0.948190125,103425.704662,103427.776085,1.091359
1750478408,0.926976666,0.926976666,0.926976666,103547.426926,103548.964881,58.562684
1750482028,0.824377833,0.824377833,0.824377833,103463.315660,103462.408065,13.885944
1750485628,0.875366000,0.875366000,0.875366000,103442.936959,103443.257156,16.116868
1750489228,0.891423041,0.891423041,0.891423041,103486.453255,103487.150118,76.007915
1750492828,0.860707666,0.860707666,0.860707666,103482.357648,103482.318161,-1.420030
1750496413,0.950765125,0.950765125,0.950765125,103553.889419,103555.997005,69.464574
1750500011,1.029748458,1.029748458,1.029748458,103715.704818,103719.675641,22.698302
1750503636,0.936325708,0.936325708,0.936325708,103839.796524,103841.500382,295.478810
1750507210,0.831043000,0.831043000,0.831043000,103864.771126,103863.943204,-18.716856
1750510837,0.817478375,0.817478375,0.817478375,103871.258298,103870.103528,-13.214247
1750514437,0.777562000,0.777562000,0.777562000,103800.232694,103798.134136,140.462120
1750518011,0.740697291,0.740697291,0.740697291,103659.279647,103656.324527,813.032122
1750521637,0.804098625,0.804098625,0.804098625,103576.790664,103575.373673,143.995629
1750525237,0.763903958,0.763903958,0.763903958,103571.491250,103569.110647,-126.432081
1750528838,0.666971166,0.666971166,0.666971166,103444.864505,103440.182841,-1007.452493
1750532429,0.641100250,0.641100250,0.641100250,103275.914751,103270.645975,-3096.759122
1750536013,0.303177416,0.303177416,0.303177416,102775.026701,102761.747954,-3079.810022
1750539604,0.628160750,0.628160750,0.628160750,102653.892146,102648.437226,5925.317457
1750543206,0.553094041,0.553094041,0.553094041,102181.677818,102174.515740,-12679.247556
1750546840,0.715815833,0.715815833,0.715815833,101956.568771,101953.357038,2661.289332
1750550403,0.603437291,0.603437291,0.603437291,101679.877746,101674.024266,1109.597887
1750554016,0.981476416,0.981476416,0.981476416,102346.911817,102349.997869,6457.323829
1750557614,0.922015666,0.922015666,0.922015666,102508.922421,102510.549013,6867.744457
1750561205,0.946779708,0.946779708,0.946779708,102375.676140,102377.923718,907.559377
1750564816,0.982746333,0.982746333,0.982746333,102334.796276,102337.915229,-134.924084
1750568440,1.172536083,1.172536083,1.172536083,102481.943758,102489.588236,-2693.059820
1750572014,1.095119208,1.095119208,1.095119208,102654.171774,102659.923801,-3846.452134
1750575616,0.975200000,0.975200000,0.975200000,102769.706827,102772.557686,1394.684768
1750579214,0.855465791,0.855465791,0.855465791,102626.557189,102626.563057,4636.839545
1750582819,0.996693875,0.996693875,0.996693875,102593.538754,102596.940700,-4793.142915
1750586423,0.874155916,0.874155916,0.874155916,102490.219031,102490.700730,8208.026714
1750590015,0.959668375,0.959668375,0.959668375,102464.934005,102467.473060,-3490.113291
1750593600,1.082931291,1.082931291,1.082931291,102607.299234,102612.768126,-3412.265374
1750597206,0.997167666,0.997167666,0.997167666,102672.459266,102675.856799,-306.759741
1750600818,0.911286500,0.911286500,0.911286500,101784.349249,101785.863256,17442.584939
1750604411,0.157518791,0.157518791,0.157518791,100582.948324,100566.612186,-12576.413764
1750608003,0.129224875,0.129224875,0.129224875,99863.719291,99846.847945,-6905.049635
1750611605,0.411814666,0.411814666,0.411814666,99435.935245,99425.931610,9794.497749
1750615218,0.694266000,0.694266000,0.694266000,99606.908429,99603.649432,1335.782170
1750618817,0.778813833,0.778813833,0.778813833,99575.573284,99574.349702,-309.267982
1750622444,0.582226166,0.582226166,0.582226166,99293.550032,99287.664750,-1389.997074
1750626000,0.642903000,0.642903000,0.642903000,99104.439833,99100.048618,7136.822251
1750629634,0.779431500,0.779431500,0.779431500,99247.254586,99246.111492,143.201178
1750633202,0.842758333,0.842758333,0.842758333,100066.840309,100067.053141,10069.539395
1750636811,0.849874833,0.849874833,0.849874833,100588.126345,100588.405716,4.503064
1750640435,0.812950666,0.812950666,0.812950666,100817.189026,100816.536405,965.736464
1750644010,0.799296375,0.799296375,0.799296375,100841.144922,100840.159807,2981.349881
1750647614,0.832692625,0.832692625,0.832692625,101086.066905,101085.834315,1913.000169
1750651232,0.758479125,0.758479125,0.758479125,101163.705246,101161.676004,-1068.274983
1750654805,0.715264416,0.715264416,0.715264416,101195.189810,101192.117119,1366.435239
1750658403,0.830013166,0.830013166,0.830013166,101432.809863,101432.443618,9128.716898
1750662021,0.877937375,0.877937375,0.877937375,101724.805081,101725.530617,3195.594617
1750665601,0.788446208,0.788446208,0.788446208,101851.598201,101850.150591,-333.842938
1750669233,0.792431583,0.792431583,0.792431583,101886.435001,101885.076072,-823.926401
1750672832,0.617524375,0.617524375,0.617524375,101701.717830,101696.198072,-5191.841418
1750676402,0.608730458,0.608730458,0.608730458,101544.094164,101538.394877,-1302.317633
1750680017,0.563338208,0.563338208,0.563338208,101410.491717,101403.729736,-3030.758774
1750683614,0.779582125,0.779582125,0.779582125,101387.926892,101386.359278,5383.714653
1750687200,0.713780291,0.713780291,0.713780291,101571.488977,101568.305407,13919.202685
1750690809,0.724481375,0.724481375,0.724481375,101790.966017,101787.995377,-9309.368389
1750694451,0.526448625,0.526448625,0.526448625,101732.850868,101725.139065,-2245.877668
1750698001,-0.291558875,-0.291558875,-0.291558875,101035.705094,101008.500540,-13525.932756
1750701600,0.027542708,0.027542708,0.027542708,101650.701239,101631.032124,35882.614942
1750705254,0.134984833,0.134984833,0.134984833,102529.811067,102512.544741,11666.981843
1750708851,0.080991291,0.080991291,0.080991291,102813.368242,102794.749360,4925.118661
1750712416,-0.165332083,-0.165332083,-0.165332083,103367.856723,103343.215182,24062.597073
1750716041,0.144929958,0.144929958,0.144929958,103670.756852,103653.501020,-948.101672
1750719637,-0.882133583,-0.882133583,-0.882133583,104732.436917,104690.319224,66146.969205
1750723220,-0.549371916,-0.549371916,-0.549371916,105213.565141,105179.337502,-5995.253235
1750726825,0.037723333,0.037723333,0.037723333,105220.527917,105200.389172,-6079.102655
1750730441,0.426628375,0.426628375,0.426628375,105226.823114,105216.016831,9321.541247
1750734007,0.137320833,0.137320833,0.137320833,105084.219308,105066.498165,-22285.028612
1750737600,0.494361458,0.494361458,0.494361458,105041.604341,105032.460696,5571.061083
1750741206,0.480004458,0.480004458,0.480004458,104967.237300,104957.763960,-1749.551359
1750744800,0.391495375,0.391495375,0.391495375,105159.578617,105147.942591,18652.590792
1750748443,0.303457958,0.303457958,0.303457958,105468.817115,105455.006343,7792.723350
1750752021,0.165702166,0.165702166,0.165702166,105423.484682,105406.376838,-20227.208641
1750755604,0.155024458,0.155024458,0.155024458,105173.621218,105156.307081,1356.447810
